GeneId	Symbol	Type	TranscriptsWithConservation	NonredundantExons	SpeciesWithSeqOrthologs	SpeciesWithBLAST	SpeciesWithWGA	SpeciesWithSynteny	SpeciesWithSequenceAndSynteny	Mouse BLAST	Mouse WGA	Mouse Synteny	Mouse Sequence+Synteny	Mouse Sequence region number	Mouse Sequence regions	Mouse Sequence exon number	Mouse Sequence exons	Mouse conserved region length
ENSG00000255233.1_5	[AP003969.1]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000234913.1_6	[AC016027.2]	[sense_intronic]	[ENST00000441167.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000204946.1, ENSMUST00000205150.1]		0		0		0
ENSG00000224091.1_5	[AC104389.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000267598.1_5	[AC011446.2]	[antisense]	[ENST00000586483.1_1, ENST00000592882.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181140.1]		0		0		0
ENSG00000198590.11_5	[C3orf35]	[processed_transcript]	[]	7	[]	[]	[]	[]	[]					0		0		0
ENSG00000236384.7_2	[LINC00479]	[lincRNA]	[]	7	[]	[]	[]	[]	[]					0		0		0
ENSG00000235887.2_5	[AC239859.3]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000272334.1_5	[AC011816.2]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000281732.1_5	[Z84468.1]	[processed_transcript]	[ENST00000625694.1_1, ENST00000626321.1_1, ENST00000630584.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000229286.1, ENSMUST00000229685.1, ENSMUST00000229974.1]		0		0		0
ENSG00000222032.1_2	[AC112721.2]	[lincRNA]	[ENST00000409910.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000193688.1, ENSMUST00000194161.1]		0		0		0
ENSG00000260755.1_5	[AC010542.2]	[lincRNA]	[ENST00000568560.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000212672.1]		0		0		0
ENSG00000206532.2_5	[AC117402.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000269919.1_6	[AL022067.1]	[sense_intronic]	[ENST00000602426.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000213122.1, ENSMUST00000213965.1, ENSMUST00000214570.1, ENSMUST00000215400.1, ENSMUST00000215415.1, ENSMUST00000216422.1, ENSMUST00000216739.1]		0		0		0
ENSG00000237234.7_7	[Z99289.1]	[antisense]	[]	9	[]	[]	[]	[]	[]					0		0		0
ENSG00000271554.1_5	[AL138787.2]	[antisense]	[ENST00000466576.2_1, ENST00000479395.2_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000140080.1]		0		0		0
ENSG00000269973.1_5	[AC010969.2]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000242516.1_2	[LINC00960]	[lincRNA]	[ENST00000463183.1_1, ENST00000492922.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000231533.1, ENSMUST00000231944.1, ENSMUST00000232537.1]		0		0		0
ENSG00000259367.1_6	[AC087286.2]	[antisense]	[ENST00000558980.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181224.1, ENSMUST00000206358.1]		0		0		0
ENSG00000268061.5_5	[NAPA-AS1]	[antisense]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000229414.2_5	[KCNQ1-AS1]	[antisense]	[ENST00000440887.2_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000185637.1, ENSMUST00000185789.2, ENSMUST00000188294.1, ENSMUST00000193147.1, ENSMUST00000208893.1]		0		0		0
ENSG00000279090.1_5	[AP000843.1]	[TEC]	[ENST00000624880.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000132097.1, ENSMUST00000134006.7, ENSMUST00000139851.1]		0		0		0
ENSG00000236244.1_5	[AL122008.4]	[antisense]	[ENST00000446433.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000212178.1, ENSMUST00000212698.1]		0		0		0
ENSG00000250032.1_5	[AC008869.1]	[lincRNA]	[ENST00000510938.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000161643.1, ENSMUST00000228223.1]		0		0		0
ENSG00000224020.1_4	[MIR181A2HG]	[antisense]	[ENST00000429139.1_1]	2	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000129089.1, ENSMUST00000151229.1]	[ENSMUST00000129089.1, ENSMUST00000151229.1]	[ENSMUST00000129089.1, ENSMUST00000146954.1, ENSMUST00000151229.1, ENSMUST00000204297.1]	[ENSMUST00000129089.1, ENSMUST00000151229.1]	1	127420745-127421020;	1	127420745-127421020;	254841765
ENSG00000228541.1_2	[AC093159.1]	[lincRNA]	[ENST00000416845.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000143643.1, ENSMUST00000180581.1]		0		0		0
ENSG00000249605.1_6	[AC008652.1]	[sense_intronic]	[ENST00000505261.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000235668.1, ENSMUST00000237191.1, ENSMUST00000237626.1]		0		0		0
ENSG00000230309.1_5	[AL121718.1]	[lincRNA]	[ENST00000449463.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000214348.1]		0		0		0
ENSG00000284699.1_3	[AL445648.1]	[lincRNA]	[ENST00000641176.1_1]	4	[Mouse]	[]	[Mouse]	[]	[]		[ENSMUST00000145711.1]			1	25031384-25031478;	1	25031384-25031478;	50062862
ENSG00000272862.1_5	[AC106052.1]	[lincRNA]	[ENST00000608029.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000201816.1]		0		0		0
ENSG00000282840.1_5	[AC004554.2]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000235564.1_2	[AP000477.2]	[lincRNA]	[ENST00000447405.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000231610.1, ENSMUST00000232129.1]		0		0		0
ENSG00000249395.2_4	[CASC9]	[lincRNA]	[ENST00000504531.2_1, ENST00000521147.1_1, ENST00000522183.1_1, ENST00000523313.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000127328.1, ENSMUST00000149914.1, ENSMUST00000155588.7, ENSMUST00000189853.1, ENSMUST00000191057.1, ENSMUST00000209405.1, ENSMUST00000209898.1]		0		0		0
ENSG00000278356.1_6	[AC005911.1]	[sense_intronic]	[ENST00000619883.1_1]	2	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000180586.2]	[ENSMUST00000205083.1]		1	2995118-2995495;	1	2995118-2995495;	5990613
ENSG00000258903.1_5	[AL390816.2]	[lincRNA]	[ENST00000554252.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000189898.1, ENSMUST00000223381.1]		0		0		0
ENSG00000259343.6_6	[TMC3-AS1]	[antisense]	[ENST00000558086.1_2, ENST00000559277.1_2, ENST00000559781.6_2, ENST00000560851.2_2, ENST00000560973.1_1, ENST00000612811.2_2, ENST00000642113.1_1]	15	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000177929.1, ENSMUST00000207184.1, ENSMUST00000208877.1, ENSMUST00000208892.1]	[ENSMUST00000148687.1, ENSMUST00000177929.1, ENSMUST00000207184.1, ENSMUST00000208877.1, ENSMUST00000208892.1]	[ENSMUST00000148687.1, ENSMUST00000177929.1, ENSMUST00000207119.1, ENSMUST00000207184.1, ENSMUST00000207369.1, ENSMUST00000207572.1, ENSMUST00000207936.1, ENSMUST00000208251.1, ENSMUST00000208430.1, ENSMUST00000208877.1, ENSMUST00000208892.1, ENSMUST00000209078.1]	[ENSMUST00000148687.1, ENSMUST00000177929.1, ENSMUST00000207184.1, ENSMUST00000208877.1, ENSMUST00000208892.1]	6	81616717-81616902;81624685-81624882;81633902-81634051;81702857-81702943;81702945-81703608;81715089-81716224;	6	81616717-81616902;81624685-81624882;81633902-81634051;81702857-81702943;81702945-81703608;81715089-81716224;	979994805
ENSG00000286059.1_1	[AC005538.3]	[antisense]	[ENST00000652241.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000147594.1]		0		0		0
ENSG00000248925.1_6	[AC021087.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000253802.1_5	[SIRLNT]	[lincRNA]	[ENST00000521030.1_1, ENST00000521363.1_1, ENST00000522486.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000066740.4, ENSMUST00000181338.1, ENSMUST00000207606.1, ENSMUST00000207763.1, ENSMUST00000208709.1]		0		0		0
ENSG00000268191.1_6	[AC010503.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000254594.5_5	[AC015771.1]	[lincRNA]	[ENST00000527283.5_1, ENST00000534492.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000206190.1]		0		0		0
ENSG00000267440.1_5	[LINC02594]	[lincRNA]	[ENST00000593169.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123249.1, ENSMUST00000147438.1]		0		0		0
ENSG00000230943.2_5	[LINC02541]	[lincRNA]	[ENST00000427157.1_2, ENST00000452675.1_2, ENST00000649523.1_1]	8	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000181602.1]	[ENSMUST00000192030.1]		1	113953501-113953716;	1	113953501-113953716;	227907217
ENSG00000258687.1_5	[AL358334.1]	[antisense]	[ENST00000557152.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000145871.2, ENSMUST00000221641.1, ENSMUST00000222173.1]		0		0		0
ENSG00000261505.1_5	[AL031714.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000273729.1_5	[AC007686.3]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000280184.2_4	[AL023806.3]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000258399.7_6	[AL117190.1]	[lincRNA]	[ENST00000637474.1_1]	19	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000124106.7, ENSMUST00000126289.7, ENSMUST00000128458.2, ENSMUST00000143272.7, ENSMUST00000143836.7, ENSMUST00000143847.7, ENSMUST00000146701.7, ENSMUST00000166636.8, ENSMUST00000181527.1, ENSMUST00000182100.7, ENSMUST00000182119.1, ENSMUST00000182406.1, ENSMUST00000182689.7, ENSMUST00000182770.7, ENSMUST00000183180.7, ENSMUST00000183191.1, ENSMUST00000183215.7, ENSMUST00000183266.7]	[ENSMUST00000124106.7, ENSMUST00000126289.7, ENSMUST00000128178.1, ENSMUST00000128458.2, ENSMUST00000129245.7, ENSMUST00000143272.7, ENSMUST00000143836.7, ENSMUST00000143847.7, ENSMUST00000146701.7, ENSMUST00000150851.1, ENSMUST00000166636.8, ENSMUST00000180876.2, ENSMUST00000181253.8, ENSMUST00000181496.1, ENSMUST00000181527.1, ENSMUST00000181543.8, ENSMUST00000182074.1, ENSMUST00000182088.7, ENSMUST00000182100.7, ENSMUST00000182119.1, ENSMUST00000182185.7, ENSMUST00000182231.1, ENSMUST00000182238.1, ENSMUST00000182268.7, ENSMUST00000182300.1, ENSMUST00000182370.1, ENSMUST00000182406.1, ENSMUST00000182499.7, ENSMUST00000182689.7, ENSMUST00000182737.7, ENSMUST00000182770.7, ENSMUST00000182785.1, ENSMUST00000182981.7, ENSMUST00000183026.7, ENSMUST00000183068.7, ENSMUST00000183084.1, ENSMUST00000183116.7, ENSMUST00000183144.7, ENSMUST00000183180.7, ENSMUST00000183191.1, ENSMUST00000183215.7, ENSMUST00000183266.7, ENSMUST00000192864.1, ENSMUST00000193116.1, ENSMUST00000194138.1, ENSMUST00000221135.1, ENSMUST00000222916.1, ENSMUST00000223541.1]	[ENSMUST00000124106.7, ENSMUST00000126289.7, ENSMUST00000128458.2, ENSMUST00000143272.7, ENSMUST00000143836.7, ENSMUST00000143847.7, ENSMUST00000146701.7, ENSMUST00000166636.8, ENSMUST00000181527.1, ENSMUST00000182100.7, ENSMUST00000182119.1, ENSMUST00000182406.1, ENSMUST00000182689.7, ENSMUST00000182770.7, ENSMUST00000183180.7, ENSMUST00000183191.1, ENSMUST00000183215.7, ENSMUST00000183266.7]	10	101302605-101302637;101311794-101311870;101361208-101361376;101363929-101364069;101365293-101365422;101379768-101379858;101402108-101402218;101405216-101405293;101406701-101406787;101411145-101411262;	10	101302605-101302637;101311794-101311870;101361208-101361376;101363929-101364069;101365293-101365422;101379768-101379858;101402108-101402218;101405216-101405293;101406701-101406787;101411145-101411262;	2027420559
ENSG00000234884.1_5	[AL022329.1]	[antisense]	[ENST00000412773.1_1, ENST00000422876.1_1, ENST00000453811.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000236650.1, ENSMUST00000237981.1]		0		0		0
ENSG00000258657.5_5	[AL136018.1]	[antisense]	[ENST00000555300.1_1, ENST00000557736.5_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000223614.1]		0		0		0
ENSG00000257379.1_6	[AC023509.1]	[processed_transcript]	[ENST00000547717.1_1]	13	[Mouse]	[]	[Mouse]	[]	[]		[ENSMUST00000181328.1]			9	53835524-53835576;53836478-53836517;53837174-53837557;53848509-53848653;53849130-53849154;53849244-53849277;53849668-53849785;53853055-53853187;53854798-53854927;	9	53835524-53835576;53836478-53836517;53837174-53837557;53848509-53848653;53849130-53849154;53849244-53849277;53849668-53849785;53853055-53853187;53854798-53854927;	969228213
ENSG00000269902.1_6	[AC234772.2]	[lincRNA]	[ENST00000602277.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[]	[ENSMUST00000150801.1]	[ENSMUST00000150801.1]	[ENSMUST00000208218.1]		1	45624174-45624702;	1	45624174-45624702;	91248876
ENSG00000179253.3_5	[AL162457.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000197462.3_5	[AC003975.1]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000253702.1_5	[AC026904.3]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000237686.6_5	[AL109615.3]	[antisense]	[ENST00000422059.5_1, ENST00000607590.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000180519.1, ENSMUST00000180558.8, ENSMUST00000233085.1, ENSMUST00000233473.1, ENSMUST00000233512.1]		0		0		0
ENSG00000260368.1_5	[AC027373.1]	[sense_overlapping]	[ENST00000564694.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000226482.1]		0		0		0
ENSG00000223440.1_5	[AL589642.1]	[antisense]	[ENST00000430787.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000144039.1]		0		0		0
ENSG00000280091.1_5	[AC020895.2]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000258516.1_5	[AL133167.1]	[lincRNA]	[ENST00000553963.1_1, ENST00000554889.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000222380.1, ENSMUST00000222652.1]		0		0		0
ENSG00000250025.2_6	[AC011396.2]	[antisense]	[ENST00000515598.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000236054.1, ENSMUST00000236263.1]		0		0		0
ENSG00000268858.2_5	[AL118506.1]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000226746.2_4	[SMCR5]	[antisense]	[ENST00000543475.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000130746.1]		0		0		0
ENSG00000269802.1_5	[AC011491.3]	[antisense]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000227552.1	[RP11-417J8.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000273018.6_7	[FAM106A]	[processed_transcript]	[]	17	[]	[]	[]	[]	[]					0		0		0
ENSG00000235527.6_5	[HIPK1-AS1]	[antisense]	[ENST00000426237.2_1, ENST00000427953.5_1, ENST00000441071.5_1, ENST00000450706.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123155.7, ENSMUST00000138430.1, ENSMUST00000145893.1, ENSMUST00000149374.7, ENSMUST00000152867.1, ENSMUST00000154868.1]		0		0		0
ENSG00000261476.1_6	[AC009163.3]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000248801.6_5	[C8orf34-AS1]	[antisense]	[ENST00000512294.6_1, ENST00000584858.2_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000193623.1]		0		0		0
ENSG00000265352.1_4	[LINC01899]	[lincRNA]	[]	8	[]	[]	[]	[]	[]					0		0		0
ENSG00000228734.2_5	[AC096543.2]	[lincRNA]	[ENST00000449140.2_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000132108.1, ENSMUST00000194238.1, ENSMUST00000195331.1]		0		0		0
ENSG00000237552.1_6	[LINC02567]	[lincRNA]	[ENST00000427806.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000160076.1, ENSMUST00000160432.1, ENSMUST00000200608.1]		0		0		0
ENSG00000249131.1_4	[PSD2-AS1]	[lincRNA]	[ENST00000515306.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000188160.1, ENSMUST00000237036.1]		0		0		0
ENSG00000254653.1_5	[AC024475.1]	[lincRNA]	[ENST00000528480.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123840.1, ENSMUST00000150482.1]		0		0		0
ENSG00000273055.1_5	[AC005046.1]	[antisense]	[ENST00000608515.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000217880.1, ENSMUST00000220011.1]		0		0		0
ENSG00000271167.1_5	[LINC01109]	[lincRNA]	[ENST00000603837.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000183944.7, ENSMUST00000184429.1]	[ENSMUST00000183632.1, ENSMUST00000183944.7, ENSMUST00000184429.1]	[ENSMUST00000181749.1, ENSMUST00000183632.1, ENSMUST00000183944.7, ENSMUST00000184429.1, ENSMUST00000194070.1, ENSMUST00000194396.1]	[ENSMUST00000183632.1, ENSMUST00000183944.7, ENSMUST00000184429.1]	1	77316292-77319373;	1	77316292-77319373;	154635665
ENSG00000223814.1_6	[AL691459.1]	[lincRNA]	[ENST00000438589.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000146346.1]		0		0		0
ENSG00000228189.4_6	[AL592486.1]	[lincRNA]	[ENST00000418343.2_1, ENST00000544644.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000220470.1, ENSMUST00000222417.1]		0		0		0
ENSG00000250777.1_5	[AC131956.2]	[lincRNA]	[ENST00000510922.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000193524.1]		0		0		0
ENSG00000229109.1_5	[AL137847.1]	[antisense]	[ENST00000416473.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000126646.1, ENSMUST00000142047.1]		0		0		0
ENSG00000253643.5_6	[AC024958.1]	[antisense]	[ENST00000517428.5_1, ENST00000519364.5_1, ENST00000519893.1_1, ENST00000520256.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000223651.1, ENSMUST00000225482.1]		0		0		0
ENSG00000264990.1_5	[AC005549.1]	[lincRNA]	[ENST00000579438.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000150772.1]	[ENSMUST00000150772.1, ENSMUST00000207942.1]	[ENSMUST00000141593.1, ENSMUST00000150536.1, ENSMUST00000150772.1, ENSMUST00000156193.1]	[ENSMUST00000150772.1]	1	32503556-32505185;	1	32503556-32505185;	65008741
ENSG00000257579.1_5	[AC007540.1]	[antisense]	[ENST00000548473.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000213881.1, ENSMUST00000214496.1, ENSMUST00000215824.1, ENSMUST00000219596.1]		0		0		0
ENSG00000231182.2	[RP11-423O2.7]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000279764.1_6	[AC009102.3]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000262133.1_5	[AC087392.2]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000258317.1_5	[AC034102.6]	[antisense]	[ENST00000549438.1_1, ENST00000550947.1_1]	5	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000185270.1, ENSMUST00000187855.1, ENSMUST00000188089.1]	[ENSMUST00000185270.1, ENSMUST00000187855.1, ENSMUST00000188089.1]	[ENSMUST00000180477.1, ENSMUST00000185270.1, ENSMUST00000187855.1, ENSMUST00000188089.1]	[ENSMUST00000185270.1, ENSMUST00000187855.1, ENSMUST00000188089.1]	5	56513848-56513849;56514473-56514820;56515823-56516022;56522302-56522638;56523024-56523403;	5	56513816-56513849;56514473-56514820;56515823-56516022;56522302-56522638;56523024-56523403;	565180202
ENSG00000226143.1_5	[Z98752.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000264859.5_5	[DSG2-AS1]	[antisense]	[ENST00000579251.1_1, ENST00000583706.5_1]	6	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000130296.1]	[ENSMUST00000130296.1]	[ENSMUST00000130296.1]	2	29122108-29122284;29123064-29123358;	2	29122108-29122284;29123064-29123358;	116490814
ENSG00000255351.1_5	[AC023946.1]	[antisense]	[ENST00000526867.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000211799.1]		0		0		0
ENSG00000235669.1_5	[AC004593.1]	[antisense]	[ENST00000446246.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000138259.7, ENSMUST00000138767.1, ENSMUST00000144094.1, ENSMUST00000145111.7, ENSMUST00000146902.7, ENSMUST00000185712.1]		0		0		0
ENSG00000271659.1_5	[AL161729.4]	[antisense]	[ENST00000604650.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000220498.1, ENSMUST00000221964.1, ENSMUST00000222072.1, ENSMUST00000222256.1, ENSMUST00000222732.1]		0		0		0
ENSG00000272510.1_5	[AL121992.3]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000286071.1_1	[AL136171.1]	[processed_transcript]	[ENST00000650690.1_1, ENST00000651043.1_1, ENST00000651424.1_1, ENST00000652052.1_1, ENST00000652106.1_1, ENST00000652124.1_1, ENST00000652465.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000156666.1]		0		0		0
ENSG00000259478.2_5	[AC024651.1]	[lincRNA]	[ENST00000561121.1_1]	4	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000207441.1]	[ENSMUST00000181235.2, ENSMUST00000207057.1, ENSMUST00000207304.1, ENSMUST00000207356.1, ENSMUST00000207558.1, ENSMUST00000207674.1, ENSMUST00000207818.1, ENSMUST00000208150.1, ENSMUST00000208160.1, ENSMUST00000208257.1, ENSMUST00000208300.1, ENSMUST00000208336.1, ENSMUST00000208346.1, ENSMUST00000208560.1, ENSMUST00000209009.1, ENSMUST00000209119.1]		1	98533428-98534372;	1	98533428-98534372;	197067800
ENSG00000278456.1_5	[AC015712.7]	[antisense]	[ENST00000615211.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000207608.1, ENSMUST00000207739.1, ENSMUST00000208297.1]		0		0		0
ENSG00000259783.5_6	[LINC02259]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000267240.1_5	[AC011524.2]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000227773.1_5	[ASH1L-IT1]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000253773.2_5	[C8orf37-AS1]	[lincRNA]	[ENST00000517437.1_1, ENST00000517655.1_1, ENST00000521905.1_1]	11	[]	[]	[]	[Mouse]	[]			[ENSMUST00000133829.7, ENSMUST00000139423.1, ENSMUST00000141312.1, ENSMUST00000145856.1, ENSMUST00000146783.7]		0		0		0
ENSG00000272170.1_5	[AL355385.1]	[antisense]	[ENST00000606123.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181301.1]		0		0		0
ENSG00000236896.1_5	[AL354726.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000259542.5_5	[AC087477.5]	[lincRNA]	[ENST00000558246.1_1, ENST00000559611.5_1, ENST00000560242.5_1, ENST00000561097.1_1]	5	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000207682.1]	[ENSMUST00000189966.6, ENSMUST00000207562.1, ENSMUST00000208041.1, ENSMUST00000208432.1, ENSMUST00000208979.1]		4	96936374-96936660;96939284-96939415;96945660-96945856;96948339-96948419;	4	96936374-96936660;96939284-96939415;96945660-96945856;96948339-96948419;	775540007
ENSG00000225138.7_5	[SLC9A3-AS1]	[processed_transcript]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000237938.5_6	[AL450998.3]	[antisense]	[ENST00000453804.1_1]	7	[]	[]	[]	[Mouse]	[]			[ENSMUST00000140726.1, ENSMUST00000144017.7]		0		0		0
ENSG00000285673.1_1	[AC007092.1]	[lincRNA]	[]	9	[]	[]	[]	[]	[]					0		0		0
ENSG00000273284.1_6	[AP001033.2]	[sense_intronic]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000231460.2_5	[AL365204.1]	[lincRNA]	[ENST00000423440.2_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123606.1, ENSMUST00000134966.1]		0		0		0
ENSG00000225680.1_5	[AL163953.1]	[lincRNA]	[ENST00000436530.1_1]	2	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000194871.1]		[ENSMUST00000138379.2, ENSMUST00000194871.1, ENSMUST00000226359.1, ENSMUST00000227258.1, ENSMUST00000228352.1]	[ENSMUST00000194871.1]	1	54080381-54080743;	1	54080370-54080744;	108161124
ENSG00000241560.6_6	[ZBTB20-AS1]	[antisense]	[ENST00000460210.1_1, ENST00000467304.1_1, ENST00000475939.5_1, ENST00000487814.1_1, ENST00000496219.5_1, ENST00000651682.1_1]	11	[]	[]	[]	[Mouse]	[]			[ENSMUST00000099759.2, ENSMUST00000130331.1, ENSMUST00000142270.1, ENSMUST00000147181.1, ENSMUST00000147504.1, ENSMUST00000155900.1, ENSMUST00000192064.1, ENSMUST00000231971.1]		0		0		0
ENSG00000186235.10_6	[LINC02610]	[processed_transcript]	[ENST00000409070.5_1, ENST00000409376.5_1, ENST00000409942.4_1, ENST00000466075.1_1, ENST00000470346.2_1, ENST00000475669.5_1]	5	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000188956.1]	[ENSMUST00000188956.1]	[ENSMUST00000188956.1]	1	239136185-239136439;	1	239136185-239136439;	478272624
ENSG00000268530.5_6	[AC008403.3]	[antisense]	[ENST00000593476.1_1, ENST00000596497.5_1, ENST00000600529.1_1, ENST00000600650.1_1]	3	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000211394.1]		[ENSMUST00000209250.1, ENSMUST00000209301.1, ENSMUST00000211394.1]	[ENSMUST00000211394.1]	1	48972354-48972785;	1	48972267-48972950;	97945139
ENSG00000250976.1_5	[AC021491.3]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
